-4.000000000000000083e-02,-5.000000000000000278e-02,-1.734723475976807094e-18,-3.000000000000000236e-02,-1.000000000000000194e-02,-8.000000000000000167e-02,9.999999999999995004e-03,-3.000000000000000236e-02
2.000000000000000389e-02,2.000000000000000389e-02,0.000000000000000000e+00,1.000000000000000021e-02,-3.000000000000000236e-02,-2.999999999999999889e-02,-4.000000000000000083e-02,1.999999999999999695e-02
-5.000000000000000278e-02,-5.000000000000000278e-02,3.999999999999999389e-02,-7.000000000000000666e-02,-1.000000000000000194e-02,-5.000000000000000278e-02,-3.000000000000000236e-02,9.999999999999995004e-03
-1.000000000000000194e-02,9.999999999999995004e-03,-1.000000000000000194e-02,2.000000000000000389e-02,-4.000000000000000083e-02,-1.000000000000000194e-02,-3.000000000000000583e-02,-1.000000000000000194e-02
